Date,Exchange_Rate,ICO_Composite_Price,Rainfall,Temperature,Average_Relative_Humidity,Export_Price_Robusta,Total_Export_Volume,Exchange_Rate_minmax,ICO_Composite_Price_minmax,Rainfall_minmax,Temperature_minmax,Average_Relative_Humidity_minmax,Export_Price_Robusta_minmax,Total_Export_Volume_minmax,Exchange_Rate_zscore,ICO_Composite_Price_zscore,Rainfall_zscore,Temperature_zscore,Average_Relative_Humidity_zscore,Export_Price_Robusta_zscore,Total_Export_Volume_zscore,Rainfall_bin,Temperature_bin,Export_Value_bin,Set
2004-04-01,1918.78,58.8,243.8479,23.4,75.15,0.7,210254.0,0.3356854838709677,0.0562988982915535,0.4817404461676912,0.4772727272727266,0.925055701843225,0.0677200902934537,0.0915221315022731,-0.3903690231714666,-1.2351822129531331,1.4922590457430671,0.2537370001983554,1.4902466511681485,-1.1447474401067084,-0.8433324499479788,High,Medium,Low,Train
2004-05-01,1855.53,59.91,59.55559,22.9,60.09,0.7,210254.0,0.314432123655914,0.0598435254670285,0.1060980441041212,0.3636363636363633,0.6200121531294311,0.0677200902934537,0.0915221315022731,-0.4547571250497242,-1.211203646500946,-0.9911247183169402,-0.3035881989128299,0.0998230034760251,-1.1447474401067084,-0.8433324499479788,Low,Medium,Low,Train
2004-06-01,1818.66,64.28,41.64307,22.2,50.96,0.7,210254.0,0.3020430107526882,0.0737984991218266,0.0695870142092127,0.2045454545454541,0.4350820336236582,0.0677200902934537,0.0915221315022731,-0.4922905529746467,-1.1168015425405335,-1.2325002881461975,-1.0838434776684889,-0.7431097922363975,-1.1447474401067084,-0.8433324499479788,Low,Low,Low,Train
2004-07-01,1748.26,58.46,42.72045,21.8,48.09,0.7,210254.0,0.2783870967741936,0.0552131566342008,0.0717830342771973,0.1136363636363633,0.3769495645128622,0.0677200902934537,0.0915221315022731,-0.5639573098478378,-1.2425269990736227,-1.2179823302361634,-1.5297036369574353,-1.0080842855216825,-1.1447474401067084,-0.8433324499479788,Low,Low,Low,Train
2004-08-01,1731.52,56.98,87.00253,21.8,42.79,0.7,210254.0,0.2727620967741936,0.0504869870669008,0.1620430505501019,0.1136363636363633,0.2695969212072109,0.0677200902934537,0.0915221315022731,-0.5809985244793324,-1.2744984210098724,-0.6212705167546005,-1.5297036369574353,-1.497410004829003,-1.1447474401067084,-0.8433324499479788,Low,Low,Low,Train
2004-09-01,1721.17,61.47,159.0972,22.4,52.75,0.7,210254.0,0.2692842741935484,0.064825163659588,0.3089933764469361,0.25,0.4713388697589631,0.0677200902934537,0.0915221315022731,-0.5915347593321381,-1.1775040395951697,0.3502227210981566,-0.8609133980240152,-0.5778469549609062,-1.1447474401067084,-0.8433324499479788,High,Low,Low,Train
2004-10-01,1735.44,61.1,159.7481,22.4,57.01,0.7,210254.0,0.2740793010752689,0.063643621267763,0.310320103750442,0.25,0.557626088717845,0.0677200902934537,0.0915221315022731,-0.5770079891534388,-1.1854968950792315,0.3589937571333915,-0.8609133980240152,-0.1845398673667202,-1.1447474401067084,-0.8433324499479788,High,Low,Low,Train
2004-11-01,1730.89,67.74,224.8978,22.6,66.35,0.7,210254.0,0.2725504032258065,0.0848475171642982,0.4431145204123253,0.2954545454545458,0.7468098035244077,0.0677200902934537,0.0915221315022731,-0.5816398605138509,-1.042057542608491,1.2369018326975876,-0.6379833183795379,0.6777813059031617,-1.1447474401067084,-0.8433324499479788,High,Low,Low,Train
2004-12-01,1739.14,77.72,170.5561,22.9,61.94,0.7,210254.0,0.2753225806451613,0.1167172281654159,0.3323500141764552,0.3636363636363633,0.6574843022078187,0.0677200902934537,0.0915221315022731,-0.5732414124427738,-0.8264664676599977,0.5046341895635919,-0.3035881989128299,0.2706253771965045,-1.1447474401067084,-0.8433324499479788,High,Medium,Low,Train
2005-01-01,1732.01,79.35,40.2355,23.2,59.3,0.89,208741.0,0.272926747311828,0.1219224014050774,0.066717968963252,0.4318181818181816,0.6040105327121734,0.1106094808126411,0.0893322120791497,-0.5804997075635957,-0.7912546989058852,-1.2514676367283382,0.030806920553882,0.0268857736170088,-0.8818452582472334,-0.8565130985801358,Low,Medium,Low,Train
2005-02-01,1711.07,89.4,41.94835,23.8,68.69,0.89,208741.0,0.2658904569892473,0.1540156474532971,0.0702092654171007,0.5681818181818183,0.7942070083046386,0.1106094808126411,0.0893322120791497,-0.6018164957585477,-0.5741514621090555,-1.2283865657912485,0.699597159487306,0.893823227257715,-0.8818452582472334,-0.8565130985801358,Low,High,Low,Train
2005-03-01,1711.23,101.44,146.2406,24.2,68.01,0.89,208741.0,0.2659442204301075,0.1924636755548459,0.2827878114596043,0.6590909090909092,0.7804334616163666,0.1106094808126411,0.0893322120791497,-0.601653616765654,-0.3140596241952423,0.1769769047045488,1.145457318776253,0.8310418142145122,-0.8818452582472334,-0.8565130985801358,Medium,High,Low,Train
2005-04-01,1777.68,98.2,196.1309,24.0,66.49,0.89,208741.0,0.2882728494623656,0.1821171962318377,0.3844790438917776,0.6136363636363642,0.7496455337249344,0.1106094808126411,0.0893322120791497,-0.5340079350295242,-0.3840511154610856,0.8492608486416722,0.9225272391317796,0.6907068909414683,-0.8818452582472334,-0.8565130985801358,High,High,Low,Train
2005-05-01,1775.62,99.78,216.7901,23.7,62.3,0.89,208741.0,0.2875806451612903,0.1871627015807121,0.4265886224884738,0.545454545454545,0.6647761798663157,0.1106094808126411,0.0893322120791497,-0.5361050020630296,-0.3499194623129275,1.12764860046088,0.5881321196650674,0.3038625958664357,-0.8818452582472334,-0.8565130985801358,High,High,Low,Train
2005-06-01,1738.32,96.29,27.52917,22.1,51.4,0.89,208741.0,0.2750470430107526,0.1760178828037682,0.0408186988167526,0.1818181818181825,0.4439943285395991,0.1106094808126411,0.0893322120791497,-0.5740761672813538,-0.4253115316085427,-1.4226885282717163,-1.1953085174907232,-0.7024865249731485,-0.8818452582472334,-0.8565130985801358,Low,Low,Low,Train
2005-07-01,1752.12,88.48,117.925,22.5,51.33,0.89,208741.0,0.2796841397849462,0.1510777582628133,0.2250722182269229,0.2727272727272725,0.4425764634393356,0.1106094808126411,0.0893322120791497,-0.5600278541442795,-0.5940255892586161,-0.2045827019313306,-0.7494483582017766,-0.7089493174923017,-0.8818452582472334,-0.8565130985801358,Medium,Low,Low,Train
2005-08-01,1814.86,85.31,136.8899,22.9,54.79,0.89,208741.0,0.3007661290322581,0.1409548139869072,0.2637283107730276,0.3636363636363633,0.5126595098237798,0.1106094808126411,0.0893322120791497,-0.4961589290558703,-0.6625049186761235,0.0509739447188831,-0.3035881989128299,-0.389502715831296,-0.8818452582472334,-0.8565130985801358,Medium,Medium,Low,Train
2005-09-01,1847.61,78.79,124.7696,22.2,56.92,0.89,208741.0,0.3117708333333333,0.1201341210282612,0.2390235436249513,0.2045454545454541,0.5558031193032207,0.1106094808126411,0.0893322120791497,-0.4628196351979582,-0.8033519936925739,-0.1123500498391997,-1.0838434776684889,-0.1928491720342027,-0.8818452582472334,-0.8565130985801358,Medium,Low,Low,Train
2005-10-01,1856.8,82.55,145.2473,22.6,65.73,0.89,208741.0,0.314858870967742,0.1321411464154558,0.2807631713757628,0.2954545454545458,0.7342515697792185,0.1106094808126411,0.0893322120791497,-0.4534642730436311,-0.7221273001248051,0.1635919452733016,-0.6379833183795379,0.6205394293049478,-0.8818452582472334,-0.8565130985801358,Medium,Low,Low,Train
2005-11-01,1834.54,85.93,130.8778,23.9,68.28,0.89,208741.0,0.3073790322580645,0.142934695832668,0.251473867354057,0.5909090909090908,0.7859023698602392,0.1106094808126411,0.0893322120791497,-0.4761248129299554,-0.6491114851622891,-0.0300405671069503,0.8110621993095408,0.8559697282169603,-0.8818452582472334,-0.8565130985801358,Medium,High,Low,Train
2005-12-01,1816.13,86.85,27.09867,22.8,65.03,0.89,208741.0,0.3011928763440861,0.1458725850231518,0.0399412120996543,0.3409090909090908,0.7200729187765853,0.1106094808126411,0.0893322120791497,-0.494866077049777,-0.629237358012729,-1.4284896206256394,-0.4150532387350646,0.5559115041134145,-0.8818452582472334,-0.8565130985801358,Low,Medium,Low,Train
2006-01-01,1819.12,101.2,71.19775,23.8,71.02,1.23,166860.0,0.3021975806451613,0.1916972696790675,0.1298282200816669,0.5681818181818183,0.8414016609276891,0.1873589164785553,0.0287135634606227,-0.4918222758700777,-0.3192441791038232,-0.8342437767161275,0.699597159487306,1.108941892538103,-0.4113887222881732,-1.2213635581725777,Low,High,Low,Train
2006-02-01,1815.84,97.39,119.5442,24.5,68.11,1.23,166860.0,0.3010954301075269,0.1795305764010857,0.2283726281974819,0.7272727272727275,0.7824589831881712,0.1873589164785553,0.0287135634606227,-0.4951612952243968,-0.4015489882775466,-0.1827635875539267,1.4798524382429648,0.8402743749561593,-0.4113887222881732,-1.2213635581725777,Medium,High,Low,Train
2006-03-01,1820.94,92.76,135.1831,24.8,65.32,1.23,166860.0,0.3028091397849463,0.1647453297141945,0.2602493460140417,0.7954545454545459,0.7259469313348188,0.1873589164785553,0.0287135634606227,-0.4899695273259127,-0.5015676933889216,0.0279743990053498,1.8142475577096768,0.5826859302641917,-0.4113887222881732,-1.2213635581725777,Medium,High,Low,Train
2006-04-01,1827.48,94.2,173.0334,24.0,70.88,1.23,166860.0,0.3050067204301075,0.1693437649688647,0.3373994865208634,0.6136363636363642,0.8385659307271625,0.1873589164785553,0.0287135634606227,-0.4833118484913862,-0.4704603639374357,0.5380164104425091,0.9225272391317796,1.0960163074997964,-0.4113887222881732,-1.2213635581725777,High,High,Low,Train
2006-05-01,1836.34,90.0,144.4257,23.5,64.05,1.23,166860.0,0.3079838709677419,0.1559316621427431,0.2790885068304249,0.5,0.7002228073728987,0.1873589164785553,0.0287135634606227,-0.4742924242599023,-0.5611900748376032,0.1525206851618424,0.3652020400205941,0.465432408845268,-0.4113887222881732,-1.2213635581725777,Medium,Medium,Low,Train
2006-06-01,1859.95,86.04,53.71326,22.1,53.29,1.23,166860.0,0.3159173387096774,0.1432859651923998,0.094189642311078,0.1818181818181825,0.4822766862467087,0.1873589164785553,0.0287135634606227,-0.450257592871038,-0.6467352308291895,-1.0698515380430629,-1.1953085174907232,-0.5279911269560095,-0.4113887222881732,-1.2213635581725777,Low,Low,Low,Train
2006-07-01,1857.72,88.57,87.06343,22.2,47.28,1.23,166860.0,0.3151680107526882,0.1513651604662302,0.1621671828173987,0.2045454545454541,0.3605428397812438,0.1873589164785553,0.0287135634606227,-0.4525277188344928,-0.5920813811678984,-0.6204498744216065,-1.0838434776684889,-1.0828680275290277,-0.4113887222881732,-1.2213635581725777,Low,Low,Low,Train
2006-08-01,1847.74,95.78,104.8186,22.6,55.79,1.23,166860.0,0.3118145161290323,0.1743892703177391,0.1983574867310403,0.2954545454545458,0.5329147255418272,0.1873589164785553,0.0287135634606227,-0.4626872960162321,-0.4363287107892774,-0.3811946341670059,-0.6379833183795379,-0.2971771084148203,-0.4113887222881732,-1.2213635581725777,Medium,Low,Low,Train
2006-09-01,1854.68,95.98,80.47618,23.0,55.99,1.23,166860.0,0.3141465053763441,0.1750279418808877,0.1487404130677914,0.3863636363636367,0.5369657686854368,0.1873589164785553,0.0287135634606227,-0.4556224196994714,-0.4320082483654599,-0.7092146725827684,-0.1921231590905912,-0.278711986931525,-0.4113887222881732,-1.2213635581725777,Low,Medium,Low,Train
2006-10-01,1843.43,95.53,114.4511,23.3,64.19,1.23,166860.0,0.3103662634408602,0.1735909308638033,0.2179913794196573,0.454545454545455,0.7030585375734253,0.1873589164785553,0.0287135634606227,-0.4670748488873038,-0.4417292888190493,-0.251394350545253,0.1422719603761207,0.4783579938835747,-0.4113887222881732,-1.2213635581725777,Medium,Medium,Low,Train
2006-11-01,1818.85,103.48,332.7368,23.0,67.29,1.23,166860.0,0.3021068548387097,0.1989781254989621,0.6629223951746165,0.3863636363636367,0.7658497062993725,0.1873589164785553,0.0287135634606227,-0.4920971341705857,-0.2699909074723037,2.6900586233008807,-0.1921231590905912,0.7645673768746499,-0.4113887222881732,-1.2213635581725777,High,Medium,Low,Train
2006-12-01,1775.33,108.01,157.3521,23.4,71.77,1.23,166860.0,0.2874831989247312,0.2134440364042791,0.3054363449254302,0.4772727272727266,0.8565930727162245,0.1873589164785553,0.0287135634606227,-0.5364002202376492,-0.1721324335728373,0.3267070735561562,0.2537370001983554,1.1781860981004595,-0.4113887222881732,-1.2213635581725777,High,Medium,Low,Train
2007-01-01,1792.28,105.81,110.6879,24.1,66.77,1.5,225353.0,0.2931787634408602,0.2064186492096439,0.2103208613853148,0.6363636363636367,0.7553169941259876,0.2483069977426637,0.1133764562674683,-0.5191452269279817,-0.2196575202348298,-0.302104387121986,1.033992278954018,0.7165580610180816,-0.0377908849089194,-0.7117960231819924,Medium,High,Low,Train
2007-02-01,1751.68,104.18,119.9375,24.5,64.84,1.5,225353.0,0.2795362903225806,0.2012134759699824,0.2291742902783989,0.7272727272727275,0.7162244277901562,0.2483069977426637,0.1133764562674683,-0.5604757713747367,-0.2548692889889424,-0.1774637742605516,1.4798524382429648,0.5383696387042843,-0.0377908849089194,-0.7117960231819924,Medium,High,Low,Train
2007-03-01,1750.68,100.09,95.90632,24.9,65.42,1.5,225353.0,0.2792002688172044,0.1881526425035925,0.1801916160712004,0.8181818181818183,0.7279724529066238,0.2483069977426637,0.1133764562674683,-0.5614937650803218,-0.3432227455560103,-0.5012897778697287,1.9257125975319116,0.59191849100584,-0.0377908849089194,-0.7117960231819924,Low,High,Low,Train
2007-04-01,1728.89,99.3,156.3075,24.3,67.43,1.5,225353.0,0.2718783602150538,0.1856298898291553,0.3033071402223387,0.6818181818181825,0.7686854364998992,0.2483069977426637,0.1133764562674683,-0.5836758479250211,-0.3602885721300896,0.3126308341301211,1.2569223585984914,0.7774929619129566,-0.0377908849089194,-0.7117960231819924,High,High,Low,Train
2007-05-01,1695.15,100.09,126.6768,23.7,70.55,1.5,225353.0,0.260540994623656,0.1881526425035925,0.242910983036914,0.545454545454545,0.8318817095402069,0.2483069977426637,0.1133764562674683,-0.6180229555514624,-0.3432227455560103,-0.0866500653156173,0.5881321196650674,1.0655488570523597,-0.0377908849089194,-0.7117960231819924,Medium,High,Low,Train
2007-06-01,1643.57,107.03,126.7178,22.9,63.89,1.5,225353.0,0.243209005376344,0.2103145457448507,0.2429945532004471,0.3636363636363633,0.6969819728580111,0.2483069977426637,0.1133764562674683,-0.670531070885542,-0.1933026994495431,-0.0860975803295295,-0.3035881989128299,0.4506603116586322,-0.0377908849089194,-0.7117960231819924,Medium,Medium,Low,Train
2007-07-01,1652.87,106.2,99.57252,22.1,53.66,1.5,225353.0,0.2463340053763441,0.2076640587577838,0.1876644193284034,0.1818181818181825,0.4897711160623861,0.2483069977426637,0.1133764562674683,-0.6610637294236006,-0.2112326185083857,-0.4518868399186183,-1.1953085174907232,-0.4938306522119137,-0.0377908849089194,-0.7117960231819924,Medium,Low,Low,Train
2007-08-01,1737.43,107.98,115.9351,23.0,52.55,1.5,225353.0,0.2747479838709677,0.2133482356698068,0.2210162116802239,0.3863636363636367,0.4672878266153535,0.2483069977426637,0.1133764562674683,-0.5749821816793244,-0.1727805029364099,-0.2313970890975829,-0.1921231590905912,-0.5963120764442016,-0.0377908849089194,-0.7117960231819924,Medium,Medium,Low,Train
2007-09-01,1762.83,113.2,141.2197,23.5,59.26,1.5,225353.0,0.2832829301075269,0.2300175634679866,0.272553727701465,0.5,0.6032003240834516,0.2483069977426637,0.1133764562674683,-0.549125141557463,-0.0600164336747732,0.1093190542984796,0.3652020400205941,0.0231927493203499,-0.0377908849089194,-0.7117960231819924,Medium,Medium,Low,Train
2007-10-01,1747.17,115.71,164.1392,23.4,71.72,1.5,225353.0,0.2780208333333334,0.2380328915855021,0.3192704682648449,0.4772727272727266,0.8555803119303222,0.2483069977426637,0.1133764562674683,-0.5650669229869255,-0.0057946302558638,0.4181648991434074,0.2537370001983554,1.173569817729636,-0.0377908849089194,-0.7117960231819924,High,Medium,Low,Train
2007-11-01,1707.73,114.43,187.2994,23.7,67.79,1.5,225353.0,0.2647681451612903,0.2339453935813508,0.3664778268370648,0.545454545454545,0.7759773141583961,0.2483069977426637,0.1133764562674683,-0.6052165947352018,-0.0334455897682955,0.7302542351139782,0.5881321196650674,0.8107301805828877,-0.0377908849089194,-0.7117960231819924,High,High,Low,Train
2007-12-01,1711.61,118.16,80.15691,24.0,72.1,1.5,225353.0,0.2660719086021506,0.2458566182340731,0.1480896460894686,0.6136363636363642,0.8632772939031803,0.2483069977426637,0.1133764562674683,-0.6012667791575318,0.0471310344359005,-0.7135169135951658,0.9225272391317796,1.2086535485478964,-0.0377908849089194,-0.7117960231819924,Low,High,Low,Train
2008-01-01,1710.59,122.33,117.9126,23.9,68.94,1.94,267550.0,0.2657291666666667,0.2591729203257225,0.2250469433481958,0.5909090909090908,0.7992708122341505,0.3476297968397291,0.1744524839591659,-0.6023051327372286,0.1372126759724954,-0.2047497949515133,0.8110621993095408,0.916904629111834,0.5710352204498643,-0.3441926984423191,Medium,High,Medium,Train
2008-02-01,1707.83,138.82,98.90068,24.5,66.23,1.94,267550.0,0.2648017473118279,0.3118313907073288,0.1862950100925954,0.7272727272727275,0.7443791776382422,0.3476297968397291,0.1744524839591659,-0.6051147953646434,0.4934348028162481,-0.4609400475540648,1.4798524382429648,0.6667022330131855,0.5710352204498643,-0.3441926984423191,Medium,High,Medium,Train
2008-03-01,1684.26,136.17,257.4236,25.1,68.04,1.94,267550.0,0.2568817204301076,0.3033689924956091,0.509411750291528,0.8636363636363642,0.781041118087908,0.3476297968397291,0.1744524839591659,-0.6291089070052842,0.4361886757006661,1.6751949097829149,2.148642677176389,0.8338115824370066,0.5710352204498643,-0.3441926984423191,High,High,Medium,Train
2008-04-01,1686.68,126.55,241.5414,24.6,69.47,1.94,267550.0,0.2576948924731184,0.272648890308159,0.4770391148947823,0.7500000000000009,0.8100060765647157,0.3476297968397291,0.1744524839591659,-0.6266453622377682,0.2283744331150446,1.4611783964647311,1.5913174780652035,0.965837201042566,0.5710352204498643,-0.3441926984423191,High,High,Medium,Train
2008-05-01,1647.68,126.76,119.5332,23.8,60.23,1.94,267550.0,0.2445900537634409,0.2733194954494651,0.2283502069340949,0.5681818181818183,0.6228478833299576,0.3476297968397291,0.1744524839591659,-0.6663471167555871,0.2329109186600532,-0.1829118152331211,0.699597159487306,0.1127485885143311,0.5710352204498643,-0.3441926984423191,Medium,High,Medium,Train
2008-06-01,1600.74,130.51,56.60828,22.8,56.25,1.94,267550.0,0.2288172043010753,0.2852945872585023,0.1000905519411222,0.3409090909090908,0.5422321247721289,0.3476297968397291,0.1744524839591659,-0.7141317412957517,0.313919589106631,-1.030840438422959,-0.4150532387350646,-0.2547073290032415,0.5710352204498643,-0.3441926984423191,Low,Medium,Medium,Train
2008-07-01,1633.94,132.78,94.58937,22.9,54.52,1.94,267550.0,0.2399731182795699,0.2925435095002395,0.1775072812696147,0.3636363636363633,0.507190601579907,0.3476297968397291,0.1744524839591659,-0.6803343502703263,0.3629568376169598,-0.5190359998801795,-0.3035881989128299,-0.414430629833744,0.5710352204498643,-0.3441926984423191,Low,Medium,Medium,Train
2008-08-01,1623.62,131.14,76.75392,22.1,52.35,1.94,267550.0,0.2365053763440859,0.2873064026824204,0.1411533428991819,0.1818181818181825,0.4632367834717441,0.3476297968397291,0.1744524839591659,-0.6908400453119647,0.327529045741656,-0.7593730326880274,-1.1953085174907232,-0.6147771979274963,0.5710352204498643,-0.3441926984423191,Low,Low,Medium,Train
2008-09-01,1645.01,126.69,141.8462,23.0,58.19,1.94,267550.0,0.2436928763440861,0.273095960402363,0.2738307205661854,0.3863636363636367,0.5815272432651408,0.3476297968397291,0.1744524839591659,-0.6690651599494993,0.2313987568117169,0.1177612943907746,-0.1921231590905912,-0.075595650615279,0.5710352204498643,-0.3441926984423191,Medium,Medium,Medium,Train
2008-10-01,1838.66,108.31,139.0499,23.1,65.61,1.94,267550.0,0.3087634408602151,0.2144020437490021,0.2681310315835558,0.4090909090909091,0.7318209438930527,0.3476297968397291,0.1744524839591659,-0.4719306788629447,-0.1656517399371111,0.0800804708152222,-0.0806581192683526,0.6094603564149702,0.5710352204498643,-0.3441926984423191,Medium,Medium,Medium,Train
2008-11-01,1910.13,107.88,111.1343,23.7,68.3,1.94,267550.0,0.3327788978494624,0.2130288998882324,0.2112307570194906,0.545454545454545,0.7863074741746001,0.3476297968397291,0.1744524839591659,-0.3991746687247776,-0.1749407341483189,-0.2960890383954093,0.5881321196650674,0.8578162403652895,0.5710352204498643,-0.3441926984423191,Medium,High,Medium,Train
2008-12-01,1956.19,103.07,80.52388,23.5,65.75,1.94,267550.0,0.3482560483870968,0.1976688487945073,0.148837639819024,0.5,0.7346566740935794,0.3476297968397291,0.1744524839591659,-0.3522858786455279,-0.2788478554411298,-0.7085719034648075,0.3652020400205941,0.6223859414532769,0.5710352204498643,-0.3441926984423191,Low,Medium,Medium,Train
2009-01-01,1975.97,108.39,114.7534,25.3,67.48,1.47,254474.0,0.3549025537634409,0.2146575123742615,0.218607556503464,0.9090909090909092,0.7696981972858015,0.2415349887133183,0.1555262537035402,-0.3321499631490547,-0.1639235549675841,-0.2473207844161218,2.371572756820862,0.7821092422837801,-0.0793017557288365,-0.4581055613068822,Medium,High,Medium,Train
2009-02-01,1964.83,107.6,118.0102,24.9,65.01,1.47,254474.0,0.3511592741935484,0.2121347596998243,0.2252458811033382,0.8181818181818183,0.7196678144622244,0.2415349887133183,0.1555262537035402,-0.3434904130292728,-0.1809893815416634,-0.2034346111797528,1.9257125975319116,0.5540649919650854,-0.0793017557288365,-0.4581055613068822,Medium,High,Medium,Train
2009-03-01,2051.55,105.87,82.87821,24.2,66.67,1.47,254474.0,0.380299059139785,0.2066102506785885,0.1536364628217326,0.6590909090909092,0.753291472554183,0.2415349887133183,0.1555262537035402,-0.2552099988809327,-0.2183613815076845,-0.6768467332868474,1.145457318776253,0.7073255002764346,-0.0793017557288365,-0.4581055613068822,Low,High,Medium,Train
2009-04-01,2175.61,111.61,160.2423,23.4,69.47,1.47,254474.0,0.4219858870967743,0.2249401245409548,0.3113274299655175,0.4772727272727266,0.8100060765647157,0.2415349887133183,0.1555262537035402,-0.1289176997660453,-0.0943641099441224,0.3656532225022854,0.2537370001983554,0.965837201042566,-0.0793017557288365,-0.4581055613068822,High,Medium,Medium,Train
2009-05-01,2247.68,123.05,166.141,23.5,65.84,1.47,254474.0,0.4462029569892473,0.2614721379530577,0.3233507305419354,0.5,0.7364796435082037,0.2415349887133183,0.1555262537035402,-0.0555508934045275,0.1527663406982384,0.445139641708061,0.3652020400205941,0.63069524612076,-0.0793017557288365,-0.4581055613068822,High,Medium,Medium,Train
2009-06-01,2137.18,119.05,44.28545,22.9,53.45,1.47,254474.0,0.4090725806451613,0.2486987066900846,0.0749729685681587,0.3636363636363633,0.4855175207615962,0.2415349887133183,0.1555262537035402,-0.168039197871681,0.0663570922218884,-1.1968935740598807,-0.3035881989128299,-0.513219029769373,-0.0793017557288365,-0.4581055613068822,Low,Medium,Medium,Train
2009-07-01,2110.77,112.9,35.00368,22.6,49.76,1.47,254474.0,0.4001982526881721,0.2290595561232636,0.0560539676711513,0.2954545454545458,0.4107757747620013,0.2415349887133183,0.1555262537035402,-0.1949244116361833,-0.0664971273104994,-1.3219676855067404,-0.6379833183795379,-0.8539005211361684,-0.0793017557288365,-0.4581055613068822,Low,Low,Medium,Train
2009-08-01,2071.67,117.45,53.74395,23.0,53.49,1.47,254474.0,0.387059811827957,0.2435893341848954,0.0942521976359276,0.3863636363636367,0.4863277293903181,0.2415349887133183,0.1555262537035402,-0.2347279655245606,0.0317933928313485,-1.0694379828181106,-0.1921231590905912,-0.5095260054727141,-0.0793017557288365,-0.4581055613068822,Low,Medium,Medium,Train
2009-09-01,1961.9,116.4,115.8636,22.6,60.33,1.47,254474.0,0.3501747311827957,0.240236308478365,0.2208704734682087,0.2954545454545458,0.6248734049017624,0.2415349887133183,0.1555262537035402,-0.346473134586637,0.0091109651063067,-0.2323605690123459,-0.6379833183795379,0.1219811492559788,-0.0793017557288365,-0.4581055613068822,Medium,Low,Medium,Train
2009-10-01,1898.28,121.09,129.2282,23.0,64.02,1.47,254474.0,0.3287970430107527,0.2552131566342008,0.2481114931646832,0.3863636363636367,0.6996151509013573,0.2415349887133183,0.1555262537035402,-0.4112378941359612,0.110425808944827,-0.0522693288886733,-0.1921231590905912,0.4626626406227737,-0.0793017557288365,-0.4581055613068822,Medium,Medium,Medium,Train
2009-11-01,1873.78,119.67,219.7342,23.4,64.71,1.47,254474.0,0.3205645161290322,0.2506785885358454,0.4325895717191571,0.4772727272727266,0.71359124974681,0.2415349887133183,0.1555262537035402,-0.4361787399227961,0.0797505257357228,1.1673210650350612,0.2537370001983554,0.5263673097401417,-0.0793017557288365,-0.4581055613068822,High,Medium,Medium,Train
2009-12-01,1896.64,124.96,131.5296,23.5,66.48,1.47,254474.0,0.3282459677419356,0.2675714513811272,0.2528024291245672,0.5,0.7494429815677539,0.2415349887133183,0.1555262537035402,-0.4129074038131206,0.1940267568456954,-0.021257403352509,0.3652020400205941,0.6897836348673044,-0.0793017557288365,-0.4581055613068822,Medium,Medium,Medium,Train
2010-01-01,1935.63,126.85,42.85197,23.4,62.96,1.39,265455.0,0.3413474462365592,0.273606897652882,0.0720511110554384,0.4772727272727266,0.678144622240227,0.2234762979683972,0.1714201764962157,-0.3732158292323576,0.2348551267507708,-1.216210066202742,0.2537370001983554,0.3647974967613099,-0.1899974112486155,-0.36244349744058,Low,Medium,Medium,Train
2010-02-01,1996.54,123.37,188.4022,25.7,71.02,1.39,268510.0,0.3618145161290322,0.2624940124540955,0.36872566040644,1.0,0.8414016609276891,0.2234762979683972,0.1758419900042409,-0.3112098326251693,0.1596790805763465,0.745114733715387,2.8174329161098086,1.108941892538103,-0.1899974112486155,-0.3358295638178177,High,High,Low,Train
2010-03-01,2086.37,125.3,199.601,25.2,65.99,1.39,228262.0,0.3919993279569892,0.2686571930384799,0.3915521371716914,0.8863636363636367,0.7395179258659106,0.2234762979683972,0.1175869490644716,-0.2197634580524599,0.2013715429661852,0.8960212913300548,2.2601077169986232,0.6445440872332305,-0.1899974112486155,-0.6864539829500397,High,High,Low,Train
2010-04-01,2083.0,126.89,240.377,24.8,68.36,1.39,167019.0,0.3908669354838709,0.2737346319655117,0.4746657222504401,0.7954545454545459,0.7875227871176831,0.2234762979683972,0.0289437003993382,-0.2231940968402815,0.2357192192355345,1.4454878228598342,1.8142475577096768,0.8633557768102782,-0.1899974112486155,-1.2199784140003944,High,High,Low,Train
2010-05-01,2174.57,128.1,145.3101,23.0,63.9,1.39,211036.0,0.4216364247311829,0.277598594922561,0.2808911764067356,0.3863636363636367,0.6971845250151916,0.2234762979683972,0.0926539999681571,-0.1299764132198538,0.2618580168996302,0.1644381905690657,-0.1921231590905912,0.4515835677327968,-0.1899974112486155,-0.8365199798684371,Medium,Medium,Low,Train
2010-06-01,2257.44,142.2,97.83176,22.7,54.26,1.39,254590.0,0.4494825268817205,0.3226249401245409,0.184116234014452,0.3181818181818183,0.5019242454932147,0.2234762979683972,0.1556941523506534,-0.0456152748380167,0.5664506177787638,-0.4753440049035549,-0.5265182785573033,-0.4384352877620281,-0.1899974112486155,-0.4570950158730882,Medium,Low,Low,Train
2010-07-01,2257.29,153.41,70.91425,22.0,50.09,1.39,286232.0,0.449432123655914,0.3584224812390228,0.1292503629752851,0.1590909090909091,0.4174599959489571,0.2234762979683972,0.2014928505571774,-0.0457679738938545,0.8086125366337348,-0.838064008266272,-1.306773557312962,-0.8234330706887311,-0.1899974112486155,-0.1814426140100946,Low,Low,Low,Train
