Date,Exchange_Rate,ICO_Composite_Price,Rainfall,Temperature,Average_Relative_Humidity,Export_Price_Robusta,Total_Export_Volume,Exchange_Rate_minmax,ICO_Composite_Price_minmax,Rainfall_minmax,Temperature_minmax,Average_Relative_Humidity_minmax,Export_Price_Robusta_minmax,Total_Export_Volume_minmax,Exchange_Rate_zscore,ICO_Composite_Price_zscore,Rainfall_zscore,Temperature_zscore,Average_Relative_Humidity_zscore,Export_Price_Robusta_zscore,Total_Export_Volume_zscore,Rainfall_bin,Temperature_bin,Export_Value_bin,Set,Robusta_Kiboko_Price
1999-03-01,1381.159,89.4,286.7776,24.0,70.31,1.26,303999.0,0.1550329959110059,0.1540172238778243,0.5692439107879373,0.6136363636363642,0.8270204577678755,0.1941309255079007,0.2272088442059769,-0.9376635611096024,-0.5741504213610392,2.070747095716329,0.9225272391317796,1.043390711272406,-0.3698778514682561,-0.026663642266848,High,High,Medium,Train,615.0
1999-04-01,1449.73,85.71,248.3843,23.0,72.52,1.26,303999.0,0.1780743363360231,0.1422336129280176,0.490986975188469,0.3863636363636367,0.8717844845047602,0.1941309255079007,0.2272088442059769,-0.8678587165578956,-0.6538631542450297,1.5533880181914574,-0.1921231590905912,1.2474303036628165,-0.3698778514682561,-0.026663642266848,High,Medium,Medium,Train,625.0
1999-05-01,1518.967,89.51,204.1646,22.6,68.34,1.26,303999.0,0.2013394671786084,0.1543684968329676,0.4008541078619351,0.2954545454545458,0.7871176828033222,0.1941309255079007,0.2272088442059769,-0.7973758882160816,-0.5717741610311642,0.9575167802299752,-0.6379833183795379,0.861509264661949,-0.3698778514682561,-0.026663642266848,High,Low,Medium,Train,575.0
1999-06-01,1447.221,86.4,36.14112,22.1,55.61,1.26,303999.0,0.1772312580211907,0.1444370523739165,0.0583724078372286,0.1818181818181825,0.5292687867125787,0.1941309255079007,0.2272088442059769,-0.870412862698104,-0.6389575212667223,-1.3066405757492912,-1.1953085174907232,-0.313795717749786,-0.3698778514682561,-0.026663642266848,Low,Low,Medium,Train,500.0
1999-07-01,1454.5068,78.2,61.20642,21.3,52.75,1.26,303999.0,0.1796794445441901,0.1182512502632352,0.1094629253984009,0.0,0.4713388697589631,0.1941309255079007,0.2272088442059769,-0.8629959643528148,-0.8160969276755898,-0.9688795474999828,-2.0870288360686207,-0.5778469549609062,-0.3698778514682561,-0.026663642266848,Low,Low,Medium,Train,575.0
1999-08-01,1463.40090909091,77.22,114.5619,22.1,56.76,1.26,303999.0,0.1826680577384107,0.1151217275719586,0.218217222690864,0.1818181818181825,0.5525622847883331,0.1941309255079007,0.2272088442059769,-0.853941817519359,-0.8372672469781131,-0.2499014467976011,-1.1953085174907232,-0.2076212692208391,-0.3698778514682561,-0.026663642266848,Medium,Low,Medium,Train,710.0
1999-09-01,1491.668636,71.94,182.2268,22.4,64.47,1.26,303999.0,0.1921666259196208,0.0982606257250809,0.3561383631410068,0.25,0.7087299979744786,0.1941309255079007,0.2272088442059769,-0.8251654502107427,-0.9513277428121154,0.6618995769438513,-0.8609133980240152,0.504209163960188,-0.3698778514682561,-0.026663642266848,High,Low,Medium,Train,700.0
1999-10-01,1507.80428,76.36,188.2363,22.9,69.42,1.26,303999.0,0.1975885516080443,0.1123754117408384,0.3683875069886314,0.3636363636363633,0.8089933157788134,0.1941309255079007,0.2272088442059769,-0.8087394666147375,-0.8558452822844088,0.7428790545189938,-0.3035881989128299,0.9612209206717426,-0.3698778514682561,-0.026663642266848,High,Medium,Medium,Train,625.0
1999-11-01,1503.54272727273,88.22,225.3031,22.4,68.44,1.26,303999.0,0.1961565776375875,0.1502490230862872,0.4439406420533008,0.25,0.7891432043751267,0.1941309255079007,0.2272088442059769,-0.81307770035314,-0.5996412139906081,1.2423632211522064,-0.8609133980240152,0.870741825403596,-0.3698778514682561,-0.026663642266848,High,Low,Medium,Train,625.0
1999-12-01,1502.471,95.62,181.3551,22.7,70.04,1.26,303999.0,0.1957964540731981,0.1738801127959264,0.3543615799324247,0.3181818181818183,0.8215515495240029,0.1941309255079007,0.2272088442059769,-0.814168711942219,-0.4397837008899228,0.6501532069293323,-0.5265182785573033,1.0184627972699578,-0.3698778514682561,-0.026663642266848,High,Low,Medium,Train,600.0
2000-01-01,1525.751,82.14,27.48537,23.2,64.64,0.85,243105.0,0.2036190380386412,0.1308332088383674,0.0407294214225392,0.4318181818181816,0.7121733846465468,0.1015801354401806,0.1390707388843134,-0.7904698190988343,-0.7309836031327926,-1.4232789172121485,0.030806920553882,0.519904517220989,-0.9371930860071228,-0.5571477254172537,Low,Medium,Low,Train,525.0
2000-02-01,1519.426,76.15,56.34506,24.0,71.39,0.85,243105.0,0.2014937011150404,0.1117047997355648,0.0995540314912392,0.6136363636363642,0.8488960907433667,0.1015801354401806,0.1390707388843134,-0.7969086291174945,-0.8603817792778066,-1.0343875586664186,0.9225272391317796,1.1431023672821994,-0.9371930860071228,-0.5571477254172537,Low,High,Low,Train,600.0
2000-03-01,1513.676,73.49,119.6466,23.9,68.69,0.85,243105.0,0.1995615766390396,0.1032103810020999,0.2285813497766476,0.5909090909090908,0.7942070083046386,0.1015801354401806,0.1390707388843134,-0.8027620927708219,-0.9178440745275124,-0.1813838746823955,0.8110621993095408,0.893823227257715,-0.9371930860071228,-0.5571477254172537,Medium,High,Low,Train,400.0
2000-04-01,1525.862,69.53,161.8061,23.9,72.32,0.85,243105.0,0.2036563364415693,0.0905645546169416,0.314514918300473,0.5909090909090908,0.8677334413611506,0.1015801354401806,0.1390707388843134,-0.7903568218004831,-1.0033894464030142,0.3867256660163676,0.8110621993095408,1.228965182179521,-0.9371930860071228,-0.5571477254172537,High,High,Low,Train,350.0
2000-05-01,1579.668,69.23,120.3811,22.8,66.73,0.85,243105.0,0.2217363172338644,0.0896065374665509,0.2300784786818944,0.3409090909090908,0.7545067854972658,0.1015801354401806,0.1390707388843134,-0.7355826539168424,-1.0098701563935824,-0.1714863081163015,-0.4150532387350646,0.7128650367214233,-0.9371930860071228,-0.5571477254172537,Medium,Medium,Low,Train,350.0
2000-06-01,1565.566,64.56,56.9806,22.7,56.38,0.85,243105.0,0.2169977399537666,0.0746934038254677,0.1008494505578703,0.3181818181818183,0.5448653028154753,0.1015801354401806,0.1390707388843134,-0.7499384007758376,-1.110753208580096,-1.0258235022260975,-0.5265182785573033,-0.2427050000390994,-0.9371930860071228,-0.5571477254172537,Low,Low,Low,Train,375.0
2000-07-01,1596.415,64.08,53.00047,21.8,53.07,0.85,243105.0,0.2273636717729227,0.0731605763848425,0.0927367648265705,0.1136363636363633,0.4778205387887382,0.1015801354401806,0.1390707388843134,-0.7185343137773165,-1.1211223445650054,-1.079456724304665,-1.5297036369574353,-0.5483027605876339,-0.9371930860071228,-0.5571477254172537,Low,Low,Low,Train,425.0
2000-08-01,1676.3,57.58,101.0278,22.6,60.84,0.85,243105.0,0.2542067611234134,0.0524035381263756,0.1906307117085633,0.2954545454545458,0.6352035649179666,0.1015801354401806,0.1390707388843134,-0.6372118887432191,-1.2615377276939856,-0.4322767438189399,-0.6379833183795379,0.1690672090383818,-0.9371930860071228,-0.5571477254172537,Medium,Low,Low,Train,375.0
2000-09-01,1770.50666666667,57.3,106.3567,22.5,67.82,0.85,243105.0,0.2858622405093473,0.0515093887860108,0.2014925908415372,0.2727272727272725,0.7765849706299373,0.1015801354401806,0.1390707388843134,-0.5413100975720044,-1.2675863903518494,-0.3604685171694388,-0.7494483582017766,0.8134999488053808,-0.9371930860071228,-0.5571477254172537,Medium,Low,Low,Train,425.0
2000-10-01,1826.594,56.39,151.5807,23.1,60.75,0.85,243105.0,0.3047087986879456,0.0486034034298255,0.2936725195152995,0.4090909090909091,0.6333805955033422,0.1015801354401806,0.1390707388843134,-0.4842135467757078,-1.2872445439899065,0.2489359081335387,-0.0806581192683526,0.1607579043708987,-0.9371930860071228,-0.5571477254172537,High,Medium,Low,Train,300.0
2000-11-01,1850.262,52.17,192.9996,23.4,74.85,0.85,243105.0,0.3126617590528128,0.0351272955143285,0.3780965255241817,0.4772727272727266,0.9189791371278108,0.1015801354401806,0.1390707388843134,-0.4601196723849335,-1.3784065311905676,0.8070656832790696,0.2537370001983554,1.4625489689432043,-0.9371930860071228,-0.5571477254172537,High,Medium,Low,Train,300.0
2000-12-01,1783.673,48.27,141.8491,23.3,72.27,0.85,243105.0,0.2902864135341318,0.0226730725592484,0.2738366316265328,0.454545454545455,0.8667206805752483,0.1015801354401806,0.1390707388843134,-0.5279068534651802,-1.4626557610679554,0.1178002256357839,0.1422719603761207,1.2243489018086977,-0.9371930860071228,-0.5571477254172537,Medium,Medium,Low,Train,300.0
2001-01-01,1830.43575,49.19,111.4819,24.1,66.7,0.51,256231.0,0.3059997098541501,0.0256109918204468,0.2119392689425182,0.6363636363636367,0.7538991290257244,0.0248306997742663,0.1580693392464535,-0.4803026695600259,-1.4427815837635465,-0.2914051976806095,1.033992278954018,0.710095268498929,-1.4076496219661832,-0.4427992826243311,Medium,High,Low,Train,325.0
2001-02-01,1742.96631578947,49.38,87.13971,24.2,68.36,0.51,256231.0,0.2766080864210885,0.0262177360156943,0.1623226640875039,0.6590909090909092,0.7875227871176831,0.0248306997742663,0.1580693392464535,-0.5693460006780174,-1.438677134102853,-0.6194221423906283,1.145457318776253,0.8633557768102782,-1.4076496219661832,-0.4427992826243311,Low,High,Low,Train,300.0
2001-03-01,1753.78552631579,48.51,164.7678,24.0,74.28,0.51,256231.0,0.280243575372203,0.023439486279561,0.3205517415525755,0.6136363636363642,0.9074336641685236,0.0248306997742663,0.1580693392464535,-0.5583321127521892,-1.457471193075501,0.4266352955586424,0.9225272391317796,1.409923372715814,-1.4076496219661832,-0.4427992826243311,High,High,Low,Train,325.0
2001-04-01,1773.8176,47.31,226.1655,23.0,72.66,0.51,256231.0,0.2869747857844313,0.0196074176779979,0.4456984691028377,0.3863636363636367,0.8746202147052868,0.0248306997742663,0.1580693392464535,-0.5379395883676154,-1.4833940330377742,1.253984271399449,-0.1921231590905912,1.260355888701123,-1.4076496219661832,-0.4427992826243311,High,Medium,Low,Train,265.0
2001-05-01,1782.684,49.38,189.1349,22.7,61.69,0.51,256231.0,0.2899540881242597,0.0262177360156943,0.3702191203776779,0.3181818181818183,0.6524204982783068,0.0248306997742663,0.1580693392464535,-0.5289136492135526,-1.438677134102853,0.7549879085915493,-0.5265182785573033,0.2475439753423856,-1.4076496219661832,-0.4427992826243311,High,Low,Low,Train,280.0
2001-06-01,1767.638,46.53,81.71742,22.2,59.11,0.51,256231.0,0.2848983064084497,0.0171165730869819,0.1512704284283748,0.2045454545454541,0.6001620417257445,0.0248306997742663,0.1580693392464535,-0.5442303821053724,-1.5002438790132515,-0.6924888220579747,-1.0838434776684889,0.0093439082078786,-1.4076496219661832,-0.4427992826243311,Low,Low,Low,Train,265.0
2001-07-01,1725.742,43.07,81.00552,21.7,47.3,0.51,256231.0,0.2708203434438361,0.0060674419524749,0.1498193650279049,0.0909090909090908,0.3609479440956047,0.0248306997742663,0.1580693392464535,-0.5868802452740342,-1.5749880675711398,-0.7020818481143428,-1.641168676779674,-1.0810215153806986,-1.4076496219661832,-0.4427992826243311,Low,Low,Low,Train,200.0
2001-08-01,1750.61,42.76,122.6762,21.8,49.83,0.51,256231.0,0.2791765297863033,0.0050774908970711,0.2347565733727477,0.1136363636363633,0.4121936398622645,0.0248306997742663,0.1580693392464535,-0.5615647784686523,-1.5816848012280609,-0.1405592760865638,-1.5297036369574353,-0.8474377286170152,-1.4076496219661832,-0.4427992826243311,Medium,Low,Low,Train,150.0
2001-09-01,1752.897,41.17,208.0298,22.1,68.86,0.51,256231.0,0.2799450112952797,0.0,0.4087325321567747,0.1818181818181825,0.7976503949767066,0.0248306997742663,0.1580693392464535,-0.5592366269251462,-1.6160325641780724,1.0096012925393918,-1.1953085174907232,0.909518580518516,-1.4076496219661832,-0.4427992826243311,High,Low,Low,Train,150.0
2001-10-01,1737.687,42.21,219.7489,22.7,66.2,0.51,256231.0,0.2748341220291976,0.0033211261213546,0.4326195346802288,0.3181818181818183,0.7437715211667006,0.0248306997742663,0.1580693392464535,-0.5747203107802957,-1.5935661028774355,1.1675190220761007,-0.5265182785573033,0.6639324647906911,-1.4076496219661832,-0.4427992826243311,High,Low,Low,Train,165.0
2001-11-01,1736.215,44.24,255.6524,22.9,78.85,0.51,256231.0,0.2743394981633414,0.0098037088389989,0.5058015192268949,0.3636363636363633,1.0000000000000002,0.0248306997742663,0.1580693392464535,-0.5762187974755476,-1.5497132986079232,1.651327437604702,-0.3035881989128299,1.831851398609107,-1.4076496219661832,-0.4427992826243311,High,Medium,Low,Train,165.0
2001-12-01,1713.412,43.35,89.74838,22.6,74.21,0.51,256231.0,0.2666771965239944,0.0069615912928396,0.1676399074656523,0.2954545454545458,0.9060157990682602,0.0248306997742663,0.1580693392464535,-0.5994321073341257,-1.568939404913276,-0.5842696781646615,-0.6379833183795379,1.40346058019666,-1.4076496219661832,-0.4427992826243311,Low,Low,Low,Train,165.0
2002-01-01,1738.74,43.46,136.7197,23.9,71.54,0.4,262198.0,0.2751879528245418,0.0073128642479829,0.2633813926795313,0.5909090909090908,0.851934373101074,0.0,0.1667059877578727,-0.5736483634364776,-1.5665631445834007,0.0486803101230231,0.8110621993095408,1.1569512083946714,-1.5598561483058788,-0.3908171739739145,Medium,High,Low,Train,190.0
2002-02-01,1741.4375,44.3,67.29881,23.8,69.67,0.4,262198.0,0.2760943712200222,0.0099953122690771,0.1218810236571295,0.5681818181818183,0.8140571197083253,0.0,0.1667059877578727,-0.570902325487808,-1.5484171566098095,-0.8867831069668233,0.699597159487306,0.9843023225258616,-1.5598561483058788,-0.3908171739739145,Low,High,Low,Train,240.0
2002-03-01,1771.03263157895,49.49,212.3657,24.2,67.57,0.4,262198.0,0.2860389761059617,0.0265690089708376,0.4175703826949086,0.6590909090909092,0.7715211667004254,0.0,0.1667059877578727,-0.5407746686160121,-1.4363008737729777,1.068028602102261,1.145457318776253,0.7904185469512619,-1.5598561483058788,-0.3908171739739145,High,High,Low,Train,200.0
2002-04-01,1792.18976190476,50.2,277.405,22.9,74.98,0.4,262198.0,0.293148229904994,0.0288363162267624,0.5501397714042537,0.3636363636363633,0.9216123151711568,0.0,0.1667059877578727,-0.519236843681953,-1.420963193461966,1.9444490257403275,-0.3035881989128299,1.4745512979073472,-1.5598561483058788,-0.3908171739739145,High,Medium,Low,Train,325.0
2002-05-01,1797.59159090909,47.3,96.1952,22.6,63.35,0.4,262198.0,0.2949633613892439,0.0195754837729849,0.1807804392136751,0.2954545454545458,0.6860441563702655,0.0,0.1667059877578727,-0.5137378159013729,-1.4836100567041266,-0.4973972069738835,-0.6379833183795379,0.4008044836537355,-1.5598561483058788,-0.3908171739739145,Medium,Low,Low,Train,330.0
2002-06-01,1797.173,45.56,56.48021,22.4,53.1,0.4,262198.0,0.2948227057821336,0.0140189843007184,0.0998295072863979,0.25,0.4784281952602798,0.0,0.1667059877578727,-0.5141639388008462,-1.5211981746494228,-1.0325663794677695,-0.8609133980240152,-0.5455329923651396,-1.5598561483058788,-0.3908171739739145,Low,Low,Low,Train,310.0
2002-07-01,1802.83217391304,44.7,28.25857,22.0,54.18,0.4,262198.0,0.2967243107267127,0.0112726684695981,0.0423054324089745,0.1590909090909091,0.5003038282357708,0.0,0.1667059877578727,-0.5084029355299179,-1.5397762099557186,-1.4128598587112582,-1.306773557312962,-0.4458213363553461,-1.5598561483058788,-0.3908171739739145,Low,Low,Low,Train,300.0
2002-08-01,1805.827,42.79,38.50067,21.7,52.58,0.4,262198.0,0.2977306371239268,0.0051732926121101,0.0631818707485628,0.0909090909090908,0.4678954830868951,0.0,0.1667059877578727,-0.5053542215041688,-1.5810367302290038,-1.2748450642570823,-1.641168676779674,-0.5935423082217072,-1.5598561483058788,-0.3908171739739145,Low,Low,Low,Train,255.0
2002-09-01,1812.644,47.96,72.07749,23.0,56.22,0.4,262198.0,0.3000212966983437,0.0216831215038446,0.1316213911954882,0.3863636363636367,0.5416244683005875,0.0,0.1667059877578727,-0.4984145585955196,-1.469352494724876,-0.8223892289572082,-0.1921231590905912,-0.2574770972257359,-1.5598561483058788,-0.3908171739739145,Low,Medium,Low,Train,300.0
2002-10-01,1827.1975,50.79,114.1408,23.2,66.99,0.4,262198.0,0.3049115877525137,0.0307204166225309,0.2173588959624781,0.4318181818181816,0.7597731415839579,0.0,0.1667059877578727,-0.4835991875905282,-1.408217797147182,-0.2555758719589111,0.030806920553882,0.7368696946497062,-1.5598561483058788,-0.3908171739739145,Medium,Medium,Low,Train,280.0
2002-11-01,1832.319,54.68,341.8991,22.2,74.31,0.4,262198.0,0.3066325226227463,0.043142705672598,0.6815978807682749,0.2045454545454541,0.908041320640065,0.0,0.1667059877578727,-0.4783855329643515,-1.3241845909361458,2.8135227464623505,-1.0838434776684889,1.4126931409383083,-1.5598561483058788,-0.3908171739739145,High,Low,Low,Train,525.0
2002-12-01,1845.007,51.69,182.8959,23.0,72.0,0.4,262198.0,0.3108959652925721,0.0335944680737033,0.3575021874439348,0.3863636363636367,0.8612517723313755,0.0,0.1667059877578727,-0.4654692291672352,-1.388775667175477,0.6709158625658713,-0.1921231590905912,1.1994209878062494,-1.5598561483058788,-0.3908171739739145,High,Medium,Low,Train,550.0
2003-01-01,1867.686,54.04,78.71955,23.9,63.19,0.61,221991.0,0.3185166002475671,0.0410989357517644,0.1451598799856627,0.5909090909090908,0.682803321855378,0.0474040632054175,0.1085102903054452,-0.4423821505248332,-1.3380101055826916,-0.7328858511682489,0.8110621993095408,0.3860323864670991,-1.2692800525664596,-0.7410844175648817,Low,High,Low,Train,600.0
2003-02-01,1883.783,54.07,52.76048,24.3,63.91,0.61,221991.0,0.3239255407154252,0.0411947374668034,0.0922475940083674,0.6818181818181825,0.697387077172372,0.0474040632054175,0.1085102903054452,-0.425995506276553,-1.3373620345836348,-1.0826906480625915,1.2569223585984914,0.4525068238069614,-1.2692800525664596,-0.7410844175648817,Low,High,Low,Train,530.0
2003-03-01,1944.445,49.61,146.7835,24.5,63.87,0.61,221991.0,0.3443092859264094,0.0269522158309939,0.2838944027225838,0.7272727272727275,0.6965768685436502,0.0474040632054175,0.1085102903054452,-0.3642419737307882,-1.4337085897767503,0.1842924686088738,1.4798524382429648,0.4488137995103025,-1.2692800525664596,-0.7410844175648817,Medium,High,Low,Train,600.0
2003-04-01,1976.53075,51.87,179.0013,23.3,72.27,0.61,221991.0,0.3550907925187296,0.0341692783639377,0.3495638372269518,0.454545454545455,0.8667206805752483,0.0474040632054175,0.1085102903054452,-0.3315788830499622,-1.3848872411811357,0.6184351780889344,0.1422719603761207,1.2243489018086977,-1.2692800525664596,-0.7410844175648817,High,Medium,Low,Train,600.0
2003-05-01,1997.85,53.19,156.4316,22.3,65.27,0.61,221991.0,0.3622545220378566,0.0383845538256572,0.3035600928392769,0.2272727272727275,0.7249341705489165,0.0474040632054175,0.1085102903054452,-0.3098760213123622,-1.3563721172226353,0.3143029682498976,-0.97237843784625,0.5780696498933682,-1.2692800525664596,-0.7410844175648817,High,Low,Low,Train,575.0
